state_code,state_fips,state_name,county_fips,county_name,county_population,last_updated,date,weekday,covid,grade_total,n_grade_total,daily_distance_diff,grade_distance,n_grade_distance,daily_visitation_diff,grade_visitation,n_grade_visitation,encounters_rate,grade_encounters,n_grade_encounters
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-06,2,POST,C+,3.3,-0.633761743,B,4,-0.802571081,A,5,5.87457708,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-07,3,POST,C+,3.3,-0.626423778,B,4,-0.826504509,A,5,5.203005283,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-08,4,POST,C+,3.3,-0.636205615,B,4,-0.81599139,A,5,6.932274251,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-09,5,POST,C+,3.3,-0.65299554,B,4,-0.825398863,A,5,6.366153999,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-10,6,POST,C+,3.3,-0.647956482,B,4,-0.828222944,A,5,6.448651651,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-11,7,POST,C+,3.3,-0.664592847,B,4,-0.809479665,A,5,4.346893284,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-12,1,POST,B-,3.7,-0.735935703,A,5,-0.867727034,A,5,2.79239207,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-13,2,POST,C+,3.3,-0.659034616,B,4,-0.81457305,A,5,4.98323881,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-14,3,POST,C+,3.3,-0.640150505,B,4,-0.811525487,A,5,6.434561143,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-15,4,POST,C+,3.3,-0.62644089,B,4,-0.832080984,A,5,6.790460105,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-16,5,POST,C+,3.3,-0.656753867,B,4,-0.832770037,A,5,6.340245645,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-17,6,POST,C+,3.3,-0.664174749,B,4,-0.810368049,A,5,7.305445449,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-18,7,POST,C+,3.3,-0.651216162,B,4,-0.84182612,A,5,4.048492686,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-19,1,POST,C+,3.3,-0.662773485,B,4,-0.868041339,A,5,3.510326183,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-20,2,POST,C,3,-0.547630688,C,3,-0.812374099,A,5,7.63225433,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-21,3,POST,C+,3.3,-0.574823753,B,4,-0.83109218,A,5,15.16108329,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-22,4,POST,C+,3.3,-0.570599868,B,4,-0.870112736,A,5,23.3964005,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-23,5,POST,C+,3.3,-0.606060154,B,4,-0.800331798,A,5,20.5703715,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-24,6,POST,C+,3.3,-0.637856838,B,4,-0.790952345,A,5,26.55830034,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-25,7,POST,C+,3.3,-0.624780757,B,4,-0.773047117,A,5,15.75504435,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-26,1,POST,B-,3.7,-0.732283642,A,5,-0.833351944,A,5,10.69419758,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-27,2,POST,C,3,-0.538962997,C,3,-0.789584967,A,5,14.91517084,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-28,3,POST,C,3,-0.547687634,C,3,-0.801845778,A,5,15.925926,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-29,4,POST,C,3,-0.531737944,C,3,-0.791000607,A,5,15.83793177,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-04-30,5,POST,C+,3.3,-0.5997294,B,4,-0.751972328,A,5,11.87347741,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-01,6,POST,C+,3.3,-0.599810066,B,4,-0.756192886,A,5,12.67406777,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-02,7,POST,C+,3.3,-0.57425063,B,4,-0.78255281,A,5,9.590341381,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-03,1,POST,C+,3.3,-0.666060927,B,4,-0.848868707,A,5,7.342560181,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-04,2,POST,C+,3.3,-0.569125173,B,4,-0.745875044,A,5,16.69548269,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-05,3,POST,C,3,-0.53933859,C,3,-0.752355586,A,5,19.05836349,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-06,4,POST,C+,3.3,-0.566547375,B,4,-0.751335426,A,5,20.25099958,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-07,5,POST,C+,3.3,-0.550787417,B,4,-0.734707427,A,5,22.39782311,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-08,6,POST,C,3,-0.525545732,C,3,-0.753178259,A,5,20.24903542,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-09,7,POST,C,3,-0.521134746,C,3,-0.774459065,A,5,15.68944151,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-10,1,POST,C,3,-0.547890341,C,3,-0.75752989,A,5,14.05683426,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-11,2,POST,C,3,-0.469633257,C,3,-0.722716858,A,5,18.4101917,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-12,3,POST,C,3,-0.542019944,C,3,-0.760909105,A,5,18.52254148,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-13,4,POST,C,3,-0.488988759,C,3,-0.741501795,A,5,18.79202381,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-14,5,POST,C,3,-0.50946157,C,3,-0.754501218,A,5,20.93216921,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-15,6,POST,C,3,-0.508595789,C,3,-0.706033029,A,5,25.4764427,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-16,7,POST,C,3,-0.45719412,C,3,-0.762714221,A,5,15.46867027,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-17,1,POST,C+,3.3,-0.575189519,B,4,-0.796263901,A,5,10.2789748,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-18,2,POST,C,3,-0.485992265,C,3,-0.738171026,A,5,18.2149545,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-19,3,POST,C,3,-0.546010615,C,3,-0.722646271,A,5,21.93978172,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-20,4,POST,C,3,-0.486256747,C,3,-0.739279804,A,5,20.45487907,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-21,5,POST,C,3,-0.409384411,C,3,-0.763235077,A,5,18.14660184,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-22,6,POST,C,3,-0.468609581,C,3,-0.714925862,A,5,20.96006024,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-23,7,POST,C-,2.7,-0.394949632,D,2,-0.742725881,A,5,16.56624116,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-24,1,POST,C,3,-0.548831553,C,3,-0.754105615,A,5,13.38980656,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-25,2,POST,C,3,-0.462149972,C,3,-0.762705479,A,5,15.54802221,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-26,3,POST,C,3,-0.451270812,C,3,-0.734377996,A,5,19.80592162,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-27,4,POST,C,3,-0.400905329,C,3,-0.732871741,A,5,19.98191008,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-28,5,POST,C,3,-0.45459398,C,3,-0.736342649,A,5,19.53565362,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-29,6,POST,F,1.3,-0.373469201,D,2,-0.097909272,F,1,31.87763016,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-30,7,POST,D+,2.3,-0.438033888,C,3,-0.644759479,C,3,17.56991381,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-05-31,1,POST,C,3,-0.553241839,B,4,-0.671641791,B,4,15.58584829,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-01,2,POST,D,2,-0.472052925,C,3,-0.593701465,D,2,26.59483958,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-02,3,POST,C-,2.7,-0.463267683,C,3,-0.682891062,B,4,21.76933276,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-03,4,POST,D+,2.3,-0.44519413,C,3,-0.641723828,C,3,30.39587965,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-04,5,POST,C-,2.7,-0.452298377,C,3,-0.671459832,B,4,25.92714673,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-05,6,POST,D+,2.3,-0.491828417,C,3,-0.617910279,C,3,28.03222459,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-06,7,POST,D+,2.3,-0.441109195,C,3,-0.617939589,C,3,32.96733593,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-07,1,POST,C-,2.7,-0.526214891,C,3,-0.67329603,B,4,16.07079237,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-08,2,POST,D,2,-0.436031884,C,3,-0.588742292,D,2,24.50005112,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-09,3,POST,D,2,-0.385330466,D,2,-0.617710206,C,3,24.3788151,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-10,4,POST,D+,2.3,-0.435942969,C,3,-0.647596233,C,3,21.70513583,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-11,5,POST,C-,2.7,-0.482009435,C,3,-0.655690715,B,4,23.2243887,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-12,6,POST,D+,2.3,-0.444605261,C,3,-0.614744606,C,3,27.78751572,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-13,7,POST,D,2,-0.350574101,D,2,-0.603142655,C,3,21.43940078,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-14,1,POST,C-,2.7,-0.467467882,C,3,-0.666778328,B,4,15.15794329,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-15,2,POST,D+,2.3,-0.45087262,C,3,-0.611093171,C,3,23.26442791,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-16,3,POST,D+,2.3,-0.447147586,C,3,-0.635100519,C,3,24.43227527,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-17,4,POST,D+,2.3,-0.461020759,C,3,-0.647450745,C,3,23.7466878,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-18,5,POST,C-,2.7,-0.443963777,C,3,-0.66348654,B,4,23.45612398,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-19,6,POST,D+,2.3,-0.405877034,C,3,-0.62676535,C,3,33.3827147,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-20,7,POST,D+,2.3,-0.418220858,C,3,-0.643390316,C,3,17.35830998,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-21,1,POST,C-,2.7,-0.420015665,C,3,-0.66070727,B,4,13.5069413,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-22,2,POST,D+,2.3,-0.440343439,C,3,-0.62653965,C,3,20.77797105,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-23,3,POST,D+,2.3,-0.425505906,C,3,-0.6132469,C,3,23.79813482,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-24,4,POST,D,2,-0.370479065,D,2,-0.601569281,C,3,26.08976405,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-25,5,POST,C-,2.7,-0.418596814,C,3,-0.652844922,B,4,24.16788232,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-26,6,POST,D-,1.7,-0.378844997,D,2,-0.587405282,D,2,28.38989322,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-27,7,POST,D,2,-0.28914663,D,2,-0.614595126,C,3,16.38730339,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-28,1,POST,D,2,-0.384495311,D,2,-0.607788158,C,3,14.39138269,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-29,2,POST,D-,1.7,-0.377232115,D,2,-0.595700512,D,2,19.97495017,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-06-30,3,POST,D-,1.7,-0.365000077,D,2,-0.596305681,D,2,24.50966948,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-01,4,POST,D-,1.7,-0.321264194,D,2,-0.599181964,D,2,25.83208158,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-02,5,POST,D,2,-0.330139992,D,2,-0.62970463,C,3,25.22701989,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-03,6,POST,D+,2.3,-0.39388406,D,2,-0.651511719,B,4,20.32635568,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-04,7,POST,D+,2.3,-0.37374889,D,2,-0.664933227,B,4,21.53043964,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-05,1,POST,D,2,-0.369659404,D,2,-0.637018565,C,3,13.79325516,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-06,2,POST,D-,1.7,-0.331137013,D,2,-0.59344774,D,2,22.45402549,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-07,3,POST,D,2,-0.3655941,D,2,-0.626422636,C,3,24.03859372,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-08,4,POST,D,2,-0.348045006,D,2,-0.623901611,C,3,25.14761253,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-09,5,POST,D,2,-0.386829539,D,2,-0.622650359,C,3,24.20657942,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-10,6,POST,D+,2.3,-0.433266733,C,3,-0.615462075,C,3,25.14917831,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-11,7,POST,D,2,-0.314941267,D,2,-0.612491465,C,3,17.39946759,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-12,1,POST,D+,2.3,-0.347230043,D,2,-0.669664975,B,4,12.06553001,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-13,2,POST,D-,1.7,-0.381405098,D,2,-0.569566822,D,2,24.20389523,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-14,3,POST,D,2,-0.426996752,C,3,-0.598765336,D,2,24.91229833,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-15,4,POST,D+,2.3,-0.437244838,C,3,-0.62691717,C,3,29.01016534,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-16,5,POST,D+,2.3,-0.444127376,C,3,-0.602900934,C,3,27.57792503,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-17,6,POST,D-,1.7,-0.4744893,C,3,-0.548913728,F,1,33.30688626,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-18,7,POST,D-,1.7,-0.266184066,D,2,-0.576180145,D,2,23.2619674,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-19,1,POST,D+,2.3,-0.413527967,C,3,-0.639450296,C,3,15.38677069,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-20,2,POST,D,2,-0.426541436,C,3,-0.553382233,D,2,24.03277797,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-21,3,POST,D,2,-0.412692008,C,3,-0.584960868,D,2,25.73455593,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-22,4,POST,D+,2.3,-0.44888567,C,3,-0.615046713,C,3,27.21309855,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-23,5,POST,D,2,-0.449296752,C,3,-0.5972347,D,2,28.6319179,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-24,6,POST,D,2,-0.428091747,C,3,-0.568083982,D,2,29.50293832,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-25,7,POST,D-,1.7,-0.340051337,D,2,-0.562388689,D,2,23.95627849,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-26,1,POST,D,2,-0.424539512,C,3,-0.569682758,D,2,16.55663119,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-27,2,POST,D,2,-0.413356579,C,3,-0.565660992,D,2,23.67488565,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-28,3,POST,D,2,-0.513460598,C,3,-0.580545926,D,2,28.89317929,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-29,4,POST,D,2,-0.486851121,C,3,-0.578569031,D,2,48.18402243,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-29,4,POST,D,2,-0.486851121,C,3,-0.578569031,D,2,48.18402243,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-30,5,POST,D+,2.3,-0.453765831,C,3,-0.609752387,C,3,49.06533226,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-30,5,POST,D+,2.3,-0.453765831,C,3,-0.609752387,C,3,49.06533226,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-07-31,6,POST,D,2,-0.401586354,C,3,-0.572590187,D,2,31.02017805,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-01,7,POST,D,2,-0.423814158,C,3,-0.569077616,D,2,47.02825394,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-02,1,POST,D+,2.3,-0.526350459,C,3,-0.607788158,C,3,50.21215344,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-03,2,POST,D,2,-0.488230833,C,3,-0.552805585,D,2,46.76050575,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-04,3,POST,D+,2.3,-0.504622073,C,3,-0.615927647,C,3,45.81410426,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-05,4,POST,D+,2.3,-0.510847488,C,3,-0.616263518,C,3,46.87771548,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-06,5,POST,C-,2.7,-0.55725593,B,4,-0.635465935,C,3,42.16494474,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-07,6,POST,D+,2.3,-0.545516627,C,3,-0.613341137,C,3,43.97744563,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-08,7,POST,D,2,-0.445594127,C,3,-0.586798282,D,2,32.47657609,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-09,1,POST,D+,2.3,-0.488546611,C,3,-0.645058167,C,3,21.46445324,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-10,2,POST,D+,2.3,-0.527732858,C,3,-0.601905245,C,3,43.15474067,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-11,3,POST,C-,2.7,-0.477147774,C,3,-0.650500999,B,4,33.52609531,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-12,4,POST,C-,2.7,-0.451762345,C,3,-0.652886687,B,4,21.00008797,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-13,5,POST,C-,2.7,-0.432662939,C,3,-0.661895685,B,4,36.45186498,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-14,6,POST,D,2,-0.400405654,C,3,-0.560884123,D,2,32.70965346,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-15,7,POST,D+,2.3,-0.418694254,C,3,-0.607485466,C,3,32.56716758,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-16,1,POST,D+,2.3,-0.477333165,C,3,-0.64521532,C,3,28.12617132,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-17,2,POST,D+,2.3,-0.459809233,C,3,-0.601705341,C,3,29.78880481,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-18,3,POST,D,2,-0.391945966,D,2,-0.640620925,C,3,32.68504837,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-19,4,POST,D+,2.3,-0.349015307,D,2,-0.661496901,B,4,20.48159147,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-20,5,POST,D,2,-0.377907694,D,2,-0.626922218,C,3,15.15235122,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-21,6,POST,D-,1.7,-0.373605971,D,2,-0.563961685,D,2,16.13722614,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-22,7,POST,D-,1.7,-0.259524013,D,2,-0.58217736,D,2,10.97418213,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-23,1,POST,D,2,-0.28762164,D,2,-0.605083477,C,3,9.838545076,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-24,2,POST,D-,1.7,-0.289731764,D,2,-0.562908459,D,2,14.54706584,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-25,3,POST,D,2,-0.347987497,D,2,-0.61098761,C,3,13.76842638,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-26,4,POST,D-,1.7,-0.350315769,D,2,-0.584798541,D,2,14.81861664,F,1
DC,11,District of Columbia,11001,District of Columbia,702455,2020-12-30 14:13:35.13358 UTC,2020-08-27,5,POST,F,1.3,-0.23216165,F,1,-0.584241658,D,2,17.66028162,F,1
